type,asin,item_url,img_url,color,price,list_price,title,category
1,B0764B78FV,https://www.amazon.in/Shoe-Mate-Latest-Fashionable-Stylish/dp/B0764B78FV/ref=sr_1_14970?s=shoes&ie=UTF8&qid=1530342231&sr=1-14970,https://images-eu.ssl-images-amazon.com/images/I/41iD%2B7lj%2BdL.jpg,Red,499,499,'Shoe Mate New Latest Fashionable Stylish Casual Loafer Rexin Shoes For Men And Boys,fw
2,B01H0A3798,https://www.amazon.in/Puma-Duplex-Blast-Glacier-Sneakers/dp/B01H0A3798/ref=sr_1_17927?s=shoes&ie=UTF8&qid=1530342334&sr=1-17927,https://images-eu.ssl-images-amazon.com/images/I/51z0QxsBnWL.jpg,Red Blast and Glacier Grey,3999,6999,Puma Men's Duplex Evo Knit Sneakers,fw
4,B01F1XWHCY,https://www.amazon.in/Molessi-Loafer-Stylish-Funky-Shoes/dp/B01F1XWHCY/ref=sr_1_14589?s=shoes&ie=UTF8&qid=1530342218&sr=1-14589,https://images-eu.ssl-images-amazon.com/images/I/41lrYpm8koL.jpg,blue,2190,2190,'Molessi Blue Loafer Stylish & Funky Look Shoes- 10 UK,fw
2,B077XS9ZQ4,https://www.amazon.in/ORICUM-Blue-483-Casual-Shoes-Sneakers/dp/B077XS9ZQ4/ref=sr_1_11882?s=shoes&ie=UTF8&qid=1530342128&sr=1-11882,https://images-eu.ssl-images-amazon.com/images/I/51n%2BWTXPUjL.jpg,Blue,499,499,'Oricum Men Blue-483 Casual Shoes Sneakers,fw
2,B077M43PRV,https://www.amazon.in/Amico-CB14_PARENT-Sneakers-Tan-C14/dp/B077M43PRV/ref=sr_1_10553?s=shoes&ie=UTF8&qid=1530342083&sr=1-10553,https://images-eu.ssl-images-amazon.com/images/I/41D4kbL6cuL.jpg,Tan,1799,1799,'Amico Sneakers Tan C14,fw
4,B072BZWK75,https://www.amazon.in/Feurick-Mens-Blue-Mild-Loafer-9/dp/B072BZWK75/ref=sr_1_16904?s=shoes&ie=UTF8&qid=1530342299&sr=1-16904,https://images-eu.ssl-images-amazon.com/images/I/31aPAuDE1mL.jpg,Blue,799,799,Feurick Men's PU Mild Loafer,fw
3,B077MLYZ4Y,https://www.amazon.in/Leewon-Black-Canvas-Loafers-Moccasins-6/dp/B077MLYZ4Y/ref=sr_1_9454?s=shoes&ie=UTF8&qid=1530342046&sr=1-9454,https://images-eu.ssl-images-amazon.com/images/I/41uPrz1Tr5L.jpg,multicolour,499,499,Leewon Men's Black/Red Canvas Loafers & Moccasins-6,fw
4,B07CGP6ZNK,https://www.amazon.in/Casual-Black-Loafer-I-10-BK_06/dp/B07CGP6ZNK/ref=sr_1_10468?s=shoes&ie=UTF8&qid=1530342081&sr=1-10468,https://images-eu.ssl-images-amazon.com/images/I/41ZLldz3TLL.jpg,Black,1999,1999,'J 10 Mens Casual Loafer -I-10,fw
2,B01LJYT0N8,https://www.amazon.in/DC-Mens-White-Leather-Sneakers/dp/B01LJYT0N8/ref=sr_1_9557?s=shoes&ie=UTF8&qid=1530342051&sr=1-9557,https://images-eu.ssl-images-amazon.com/images/I/41aqkfqjcJL.jpg,White,4495,4495,DC Men's Leather Sneakers,fw
1,B07BDJ3XJG,https://www.amazon.in/Shoefly-Brown-Casual-Sneakers-Shoes/dp/B07BDJ3XJG/ref=sr_1_9296?s=shoes&ie=UTF8&qid=1530342041&sr=1-9296,https://images-eu.ssl-images-amazon.com/images/I/51ObOW6zpEL.jpg,Brown,499,499,'Shoefly Men Brown Casual Sneakers Shoes,fw
1,B071RBJQ4J,https://www.amazon.in/Lavista-Synthetic-Leather-Casual-Shoe/dp/B071RBJQ4J/ref=sr_1_14274?s=shoes&ie=UTF8&qid=1530342208&sr=1-14274,https://images-eu.ssl-images-amazon.com/images/I/41jl%2BNQzmJL.jpg,Blue,499,499,Lavista Men's Blue Synthetic Leather Casual Shoe.,fw
2,B01DQYB90G,https://www.amazon.in/Bacca-Bucci-Mens-Black-Sneakers/dp/B01DQYB90G/ref=sr_1_13298?s=shoes&ie=UTF8&qid=1530342176&sr=1-13298,https://images-eu.ssl-images-amazon.com/images/I/4155Yl6U9yL.jpg,Black,549,1999,Bacca Bucci Men's Sneakers,fw
4,B017OXR1ZW,https://www.amazon.in/FAUSTO-737-42-Black-Mens-Loafers/dp/B017OXR1ZW/ref=sr_1_14664?s=shoes&ie=UTF8&qid=1530342221&sr=1-14664,https://images-eu.ssl-images-amazon.com/images/I/41yM2sLe8ZL.jpg,Black,799,799,Fausto Men's Driving Loafers Casual Shoes,fw
2,B01N1UBII0,https://www.amazon.in/crocs-Kinsale-White-Sneakers-M13-204734/dp/B01N1UBII0/ref=sr_1_12319?s=shoes&ie=UTF8&qid=1530342142&sr=1-12319,https://images-eu.ssl-images-amazon.com/images/I/41LbQWEmpIL.jpg,Navy/White,15249,15249,'Crocs Kinsale Static Lace m Sneakers,fw
4,B01MY9ZGE9,https://www.amazon.in/SCATCHITE-Blue-Mens-Loafers-Moccasins/dp/B01MY9ZGE9/ref=sr_1_2601?s=shoes&ie=UTF8&qid=1530341826&sr=1-2601,https://images-eu.ssl-images-amazon.com/images/I/418xtgFXH9L.jpg,Blue,499,499,SCATCHITE Blue Men's Loafers & Moccasins,fw
2,B07BFQ8NF4,https://www.amazon.in/Puma-Trenzo-Gray-Red-Sneakers-10-36754701/dp/B07BFQ8NF4/ref=sr_1_3867?s=shoes&ie=UTF8&qid=1530341864&sr=1-3867,https://images-eu.ssl-images-amazon.com/images/I/51rf10CTNTL.jpg,Castor Gray-Red Blast-Puma Black,1814,3299,Puma Men's Sneakers,fw
1,B01A23B72Y,https://www.amazon.in/Fentacia-Tan-Brogue-Casual-Shoe/dp/B01A23B72Y/ref=sr_1_1414?s=shoes&ie=UTF8&qid=1530341790&sr=1-1414,https://images-eu.ssl-images-amazon.com/images/I/41F1JCwzicL.jpg,Tan,1099,2499,'Fentacia Tan Brogue Casual Shoe,fw
4,B01M0V26C3,https://www.amazon.in/Levanse-Synthetic-Leather-Corporate-Casual/dp/B01M0V26C3/ref=sr_1_5719?s=shoes&ie=UTF8&qid=1530341925&sr=1-5719,https://images-eu.ssl-images-amazon.com/images/I/31KmHn%2BFNrL.jpg,Tan,1299,1299,'Levanse New Matt Tan Synthetic Leather Corporate Casual Loafer shoes for Men / Boys .,fw
3,B01LZVXFEE,https://www.amazon.in/Super-Blue-417-Casual-Loafers-Moccasins/dp/B01LZVXFEE/ref=sr_1_9739?s=shoes&ie=UTF8&qid=1530342055&sr=1-9739,https://images-eu.ssl-images-amazon.com/images/I/41hIdDdqz4L.jpg,Blue,499,499,'Super Men/Boys Blue-417 Casual Shoes Loafers & Moccasins,fw
6,B01IR3ZI0I,https://www.amazon.in/Lee-Peeter-Black-Synthetic-Boots/dp/B01IR3ZI0I/ref=sr_1_17820?s=shoes&ie=UTF8&qid=1530342331&sr=1-17820,https://images-eu.ssl-images-amazon.com/images/I/41%2BJquJMIOL.jpg,Black,699,699,Lee Peeter Men's Synthetic Boots,fw
2,B0777L5QW6,https://www.amazon.in/MOONSTER-Casual-Canvas-Sneaker-Sizes_9/dp/B0777L5QW6/ref=sr_1_5403?s=shoes&ie=UTF8&qid=1530341914&sr=1-5403,https://images-eu.ssl-images-amazon.com/images/I/41jvkSWa0tL.jpg,Blue,1599,1599,'MOONSTER Casual Shoes for Men/Blue Canvas Daily Wear Sneaker/All Sizes_,fw
2,B01N4WL7NS,https://www.amazon.in/Fila-Mens-Gibson-Black-Sneakers/dp/B01N4WL7NS/ref=sr_1_9807?s=shoes&ie=UTF8&qid=1530342059&sr=1-9807,https://images-eu.ssl-images-amazon.com/images/I/41W%2BoN-UnAL.jpg,Black and Fila Red,3299,3299,Fila Men's Gibson Sneakers,fw
2,B071JYLGRS,https://www.amazon.in/Andrew-Scott-Synthetic-Leather-SneakersSize_10/dp/B071JYLGRS/ref=sr_1_14280?s=shoes&ie=UTF8&qid=1530342208&sr=1-14280,https://images-eu.ssl-images-amazon.com/images/I/51bb0SdZQgL.jpg,Beige,1599,2499,Andrew Scott Men's Synthetic Leather Sneakers,fw
1,B06XS6ZDXK,https://www.amazon.in/Pede-Milan-Fabric-Casual-Outdoor/dp/B06XS6ZDXK/ref=sr_1_17130?s=shoes&ie=UTF8&qid=1530342306&sr=1-17130,https://images-eu.ssl-images-amazon.com/images/I/41Au67iabML.jpg,Black,499,499,'Pede Milan ASD 105 Fabric Casual Shoes  Outdoor Shoes for Men,fw
7,B01HF2FIES,https://www.amazon.in/BATA-851-6631-BLACK-42-Bata/dp/B01HF2FIES/ref=sr_1_10780?s=shoes&ie=UTF8&qid=1530342091&sr=1-10780,https://images-eu.ssl-images-amazon.com/images/I/41JzZhxYGnL.jpg,Black,899,899,Bata Men's Formal Loafer,fw
1,B01EZUNXXQ,https://www.amazon.in/Vogue-Mens-Brown-Casual-Shoes/dp/B01EZUNXXQ/ref=sr_1_8126?s=shoes&ie=UTF8&qid=1530342004&sr=1-8126,https://images-eu.ssl-images-amazon.com/images/I/41iUYg-D9zL.jpg,Red,397,499,vogue stack men's orange funky casual shoes(127),fw
1,B0714BFYZJ,https://www.amazon.in/Sparx-Torque-Orange-Synthetic-Sneaker/dp/B0714BFYZJ/ref=sr_1_12713?s=shoes&ie=UTF8&qid=1530342155&sr=1-12713,https://images-eu.ssl-images-amazon.com/images/I/41bbD6QZlIL.jpg,Torque Blue Orange,899,899,Sparx Men's Torque Blue Orange Colour SM0283 Series Synthetic Casual Sneaker,fw
1,B07BQTBLRQ,https://www.amazon.in/WalkLine-Smart-Sneaker-Casual-Dollar/dp/B07BQTBLRQ/ref=sr_1_6209?s=shoes&ie=UTF8&qid=1530341940&sr=1-6209,https://images-eu.ssl-images-amazon.com/images/I/41shxgGx9ML.jpg,Light Blue,589,1299,WalkLine Men's Smart Fit Slip-On Sneaker Casual Shoes Dollar 1,fw
2,B01IPBVAWW,https://www.amazon.in/Carlton-London-Nathan-Beige-Sneakers/dp/B01IPBVAWW/ref=sr_1_3343?s=shoes&ie=UTF8&qid=1530341848&sr=1-3343,https://images-eu.ssl-images-amazon.com/images/I/51-nLEXLPGL.jpg,Beige,798,1995,Carlton London Men's Nathan Sneakers,fw
1,B079HW1PP8,https://www.amazon.in/SCION-Casual-Outdoor-Partywear-Sneakers/dp/B079HW1PP8/ref=sr_1_14821?s=shoes&ie=UTF8&qid=1530342226&sr=1-14821,https://images-eu.ssl-images-amazon.com/images/I/41rBPheHNnL.jpg,White,499,499,Scion Men's White Casual Canvas Outdoor partywear Sneakers Shoes,fw
2,B07CVBPRWD,https://www.amazon.in/Zapatoz-Synthetic-Laced-up-Sneakers_-Tennis-01-7/dp/B07CVBPRWD/ref=sr_1_2812?s=shoes&ie=UTF8&qid=1530341832&sr=1-2812,https://images-eu.ssl-images-amazon.com/images/I/41FjKIVljTL.jpg,Black,299,399,Zapatoz Men's Synthetic Black Laced-Up Casual Sneakers_(Tennis-01),fw
2,B0758G82QJ,https://www.amazon.in/Bacca-Bucci-Mens-Maroon-Sneakers/dp/B0758G82QJ/ref=sr_1_11907?s=shoes&ie=UTF8&qid=1530342129&sr=1-11907,https://images-eu.ssl-images-amazon.com/images/I/41Jq9127YlL.jpg,Maroon,1199,2499,Bacca Bucci Men's Sneakers,fw
1,B01C1IBWF0,https://www.amazon.in/Peddeler-Mens-Baige-Casual-Shoes/dp/B01C1IBWF0/ref=sr_1_13877?s=shoes&ie=UTF8&qid=1530342195&sr=1-13877,https://images-eu.ssl-images-amazon.com/images/I/41a%2B-2xEHNL.jpg,Baige,1399,1399,Peddeler Men's Baige Casual Shoes,fw
1,B074KK1ZSX,https://www.amazon.in/Casual-Fashion-Brown-Biscuit-sneakers/dp/B074KK1ZSX/ref=sr_1_14218?s=shoes&ie=UTF8&qid=1530342206&sr=1-14218,https://images-eu.ssl-images-amazon.com/images/I/513dvKimp9L.jpg,Brown,2799,2799,FIELDCARE FCR Casual 1461 Men's New Fashion Brown Biscuit Color Sneakers,fw
2,B074J1KVQB,https://www.amazon.in/FOX-HUNT-Runful-Casual-Sneaker/dp/B074J1KVQB/ref=sr_1_3183?s=shoes&ie=UTF8&qid=1530341844&sr=1-3183,https://images-eu.ssl-images-amazon.com/images/I/41iXtmKVKSL.jpg,White,625,999,FOX HUNT Men's White Stylish Sneaker Shoes,fw
1,B07BP8VZKP,https://www.amazon.in/White-Stylish-Premium-Sneaker-Shoes/dp/B07BP8VZKP/ref=sr_1_6998?s=shoes&ie=UTF8&qid=1530341966&sr=1-6998,https://images-eu.ssl-images-amazon.com/images/I/41Df8FsEPbL.jpg,White,399,499,'Long Walk White Sneakers For Men Casual Shoes White w/Golden Stripes,fw
4,B079Y2GXXC,https://www.amazon.in/Bonexy-Stylish-Branded-Driving-Loafer/dp/B079Y2GXXC/ref=sr_1_10619?s=shoes&ie=UTF8&qid=1530342086&sr=1-10619,https://images-eu.ssl-images-amazon.com/images/I/41DBaaRpyeL.jpg,Tan,999,1999,Bonexy Men's Stylish&Branded Driving Loafer Shoes,fw
2,B079RJMSFD,https://www.amazon.in/FOX-HUNT-Orange-Casual-Sneaker/dp/B079RJMSFD/ref=sr_1_7525?s=shoes&ie=UTF8&qid=1530341982&sr=1-7525,https://images-eu.ssl-images-amazon.com/images/I/41kPP2BjW3L.jpg,Orange,499,999,'FOX HUNT Men Orange Casual Sneaker Shoes,fw
2,B07883M7LR,https://www.amazon.in/Mactree-Green-Canvas-Slip-Sneakers-3422-8/dp/B07883M7LR/ref=sr_1_13467?s=shoes&ie=UTF8&qid=1530342181&sr=1-13467,https://images-eu.ssl-images-amazon.com/images/I/41%2BKl5mGV-L.jpg,Green,849,1999,'Mactree Men Canvas Slip On Sneakers-3422,fw
1,B07C6X8Q8C,https://www.amazon.in/ample-Mens-Sneaker-6-Black/dp/B07C6X8Q8C/ref=sr_1_4874?s=shoes&ie=UTF8&qid=1530341897&sr=1-4874,https://images-eu.ssl-images-amazon.com/images/I/41Gcg67wxCL.jpg,Black,374,499,'ample Stylish Canvas Casual Party Wear Sneaker Shoes for Men,fw
2,B00WM61QUS,https://www.amazon.in/British-Knights-Mens-Game-Sneakers/dp/B00WM61QUS/ref=sr_1_14706?s=shoes&ie=UTF8&qid=1530342223&sr=1-14706,https://images-eu.ssl-images-amazon.com/images/I/41OQyltPkVL.jpg,Navy,2299,2999,British Knights Men's Game Navy Sneakers,fw
2,B07D223ZPF,https://www.amazon.in/Brandward-1009-casaul-Canvas-Shoes-Colour-Sneakers/dp/B07D223ZPF/ref=sr_1_4743?s=shoes&ie=UTF8&qid=1530341892&sr=1-4743,https://images-eu.ssl-images-amazon.com/images/I/41Wh08F7ZgL.jpg,Blue,399,999,Brandward-1009-casaul Canvas Shoes for Men's in Blue Colour Party wear Sneakers Shoes,fw
5,B078DF8GNN,https://www.amazon.in/Red-Tape-Mens-Teak-Shoes/dp/B078DF8GNN/ref=sr_1_3317?s=shoes&ie=UTF8&qid=1530341848&sr=1-3317,https://images-eu.ssl-images-amazon.com/images/I/41YzCC2mL5L.jpg,Teak,2096,3495,Red Tape Men's Boat Shoes,fw
4,B079S37P5Y,https://www.amazon.in/KASHNAR-Impulse-Loafers-Party-Shoes/dp/B079S37P5Y/ref=sr_1_7278?s=shoes&ie=UTF8&qid=1530341975&sr=1-7278,https://images-eu.ssl-images-amazon.com/images/I/41Dr4sEP07L.jpg,Tan,1249,1249,KASHNAR Men's Impulsive Tan Loafers for Men's Party Wear Shoes,fw
1,B01GTP345M,https://www.amazon.in/T-Rock-Mens-casual-shoes-Tan/dp/B01GTP345M/ref=sr_1_9050?s=shoes&ie=UTF8&qid=1530342033&sr=1-9050,https://images-eu.ssl-images-amazon.com/images/I/41MTlnudPgL.jpg,Tan,499,499,T-Rock Men's casual shoes Tan,fw
1,B078XCWSCS,https://www.amazon.in/Claptrap-Jute-casual-Shoes-Indoor-Outdoor/dp/B078XCWSCS/ref=sr_1_16131?s=shoes&ie=UTF8&qid=1530342273&sr=1-16131,https://images-eu.ssl-images-amazon.com/images/I/51J42wcY49L.jpg,Blue,499,499,'Claptrap Jute PVC casual Shoes Indoor-Outdoor,fw
4,B01N6SKMQ4,https://www.amazon.in/Fucasso-Mens-White-Loafers-6UK/dp/B01N6SKMQ4/ref=sr_1_17363?s=shoes&ie=UTF8&qid=1530342314&sr=1-17363,https://images-eu.ssl-images-amazon.com/images/I/41Bk2N2R5sL.jpg,White,999,999,Fucasso Men's White Loafers,fw
4,B0744KND2J,https://www.amazon.in/Gliders-From-Liberty-Walker-E-Brown-Check-43-Loafers/dp/B0744KND2J/ref=sr_1_16781?s=shoes&ie=UTF8&qid=1530342295&sr=1-16781,https://images-eu.ssl-images-amazon.com/images/I/41oCXTFNuSL.jpg,Brown,399,399,Glider (from Liberty) Walker-E Men's Loafers,fw
5,B072LQFTDL,https://www.amazon.in/Red-Tape-Mens-Leather-Shoes/dp/B072LQFTDL/ref=sr_1_7614?s=shoes&ie=UTF8&qid=1530341986&sr=1-7614,https://images-eu.ssl-images-amazon.com/images/I/51RqBa7xfaL.jpg,Tan,1278,3195,Red Tape Men's Leather Boat Shoes,fw
2,B078Y5HG7H,https://www.amazon.in/UrbanwhiZ-Emosis-Stylish-Sneakers-Lace-Up/dp/B078Y5HG7H/ref=sr_1_7632?s=shoes&ie=UTF8&qid=1530341986&sr=1-7632,https://images-eu.ssl-images-amazon.com/images/I/41H8iH2xcBL.jpg,Red,499,499,'UrbanwhiZ Emosis Stylish Red Blue White Color Casual Party Wear Sneakers Lace-Up Boots Shoes Men,fw
1,B01IF1C9T0,https://www.amazon.in/West-Code-Synthetic-Sneakers-801-G-Blue-7/dp/B01IF1C9T0/ref=sr_1_17832?s=shoes&ie=UTF8&qid=1530342331&sr=1-17832,https://images-eu.ssl-images-amazon.com/images/I/41cuEtQNWzL.jpg,Blue,2999,2999,West Code Men's Boots Synthetic Leather Casual Shoes and Sneakers 801-G-Blue,fw
3,B077FX1Z1R,https://www.amazon.in/CAMFOOT-Casual-Loafers-Moccasins-Blue/dp/B077FX1Z1R/ref=sr_1_10733?s=shoes&ie=UTF8&qid=1530342089&sr=1-10733,https://images-eu.ssl-images-amazon.com/images/I/514GB108RHL.jpg,Blue,499,499,'Camfoot Men Casual Loafers & Moccasins,fw
1,B075HZWW5K,https://www.amazon.in/Sukun-Brown-Loafer-Casual-Shoes/dp/B075HZWW5K/ref=sr_1_15004?s=shoes&ie=UTF8&qid=1530342232&sr=1-15004,https://images-eu.ssl-images-amazon.com/images/I/41UCm72jOOL.jpg,Brown,999,999,'Sukun Brown Loafer Casual Shoes,fw
2,B079LFL3KB,https://www.amazon.in/Duke-Green-Sneakers-8-India-FWI0393/dp/B079LFL3KB/ref=sr_1_5672?s=shoes&ie=UTF8&qid=1530341924&sr=1-5672,https://images-eu.ssl-images-amazon.com/images/I/41ywZ93O3BL.jpg,Green,671,1399,Duke Men's Sneakers,fw
1,B018VMDR2G,https://www.amazon.in/Footista-Olive-Green-Leather-Casual/dp/B018VMDR2G/ref=sr_1_15797?s=shoes&ie=UTF8&qid=1530342261&sr=1-15797,https://images-eu.ssl-images-amazon.com/images/I/51keFYrxclL.jpg,Olive Green,449,449,Footista Men's Black Leather Casual Shoes,fw
2,B01NAQROUS,https://www.amazon.in/Leewon-Mens-Casual-Sneakers/dp/B01NAQROUS/ref=sr_1_14365?s=shoes&ie=UTF8&qid=1530342211&sr=1-14365,https://images-eu.ssl-images-amazon.com/images/I/411jO09LYOL.jpg,Blue,499,499,Leewon Men's Casual Sneakers,fw
2,B01N43MC53,https://www.amazon.in/New-Balance-Mens-Grey-Sneakers/dp/B01N43MC53/ref=sr_1_1067?s=shoes&ie=UTF8&qid=1530341780&sr=1-1067,https://images-eu.ssl-images-amazon.com/images/I/41SWBnCOw-L.jpg,Grey,2659,7599,new balance Men's 220 Sneakers,fw
2,B071VG7Y3F,https://www.amazon.in/AXONZA-Stylish-Brown-casual-Sneakers/dp/B071VG7Y3F/ref=sr_1_11441?s=shoes&ie=UTF8&qid=1530342114&sr=1-11441,https://images-eu.ssl-images-amazon.com/images/I/519x7aqImLL.jpg,Brown,499,499,AXONZA Men's 440/292 Stylish Brown Casual Sneakers Shoes,fw
4,B01N32D07M,https://www.amazon.in/Fortune-Liberty-Brown-Loafers-Moccasins/dp/B01N32D07M/ref=sr_1_12454?s=shoes&ie=UTF8&qid=1530342147&sr=1-12454,https://images-eu.ssl-images-amazon.com/images/I/41xBljwhq2L.jpg,Brown,1999,1999,Fortune (from Liberty) Men's Loafers and Moccasins,fw
1,B0757YZ91N,https://www.amazon.in/Zacharias-Casual-Sports-Sneaker-Shoes/dp/B0757YZ91N/ref=sr_1_624?s=shoes&ie=UTF8&qid=1530341766&sr=1-624,https://images-eu.ssl-images-amazon.com/images/I/41WZGygTaYL.jpg,multicolour,499,499,Zacharias Men's Casual Sports Sneaker Shoes Black,fw
2,B077YFRCYB,https://www.amazon.in/ORICUM-Blue-628-Casual-Shoes-Sneakers/dp/B077YFRCYB/ref=sr_1_5099?s=shoes&ie=UTF8&qid=1530341905&sr=1-5099,https://images-eu.ssl-images-amazon.com/images/I/41Rus7fDMaL.jpg,Blue,499,499,'Oricum Men Blue-628 Casual Shoes Sneakers,fw
4,B075MHB1RV,https://www.amazon.in/brandvilla-Black-Loafers-6-India-bv-610-6/dp/B075MHB1RV/ref=sr_1_4528?s=shoes&ie=UTF8&qid=1530341886&sr=1-4528,https://images-eu.ssl-images-amazon.com/images/I/417Zx-dkbkL.jpg,Black,1099,2999,brandvilla Men's Loafers,fw
1,B074QNMHY7,https://www.amazon.in/Shoe-Fab-Synthetic-Loafers-SV-100-9/dp/B074QNMHY7/ref=sr_1_14209?s=shoes&ie=UTF8&qid=1530342206&sr=1-14209,https://images-eu.ssl-images-amazon.com/images/I/41kV%2BYE6CTL.jpg,Black,1249,1249,'Shoe Fab Mensfoot Leather look Men Black Driving Casual Loafers Shoes 02,fw
2,B072BJQG14,https://www.amazon.in/Johnnie-Mens-Black-Stylish-Sneakers/dp/B072BJQG14/ref=sr_1_16908?s=shoes&ie=UTF8&qid=1530342299&sr=1-16908,https://images-eu.ssl-images-amazon.com/images/I/41LDJ0faKsL.jpg,Black,499,499,'Johnnie Boy Comfortable Stylish Sneakers Men- Black Casual Sneakers Shoes Durable Slip On Sneakers For Boys Casual...,fw
1,B019RR2BIA,https://www.amazon.in/Do-Bhai-Fashionable-Casual-Loafer/dp/B019RR2BIA/ref=sr_1_15787?s=shoes&ie=UTF8&qid=1530342259&sr=1-15787,https://images-eu.ssl-images-amazon.com/images/I/31FAtCatGxL.jpg,Tan,495,499,'Do Bhai Fashionable Smart Casual Loafer For Men,fw
3,B073V4PD78,https://www.amazon.in/Alberto-Torresi-Brown-Loafers-Moccasins/dp/B073V4PD78/ref=sr_1_13071?s=shoes&ie=UTF8&qid=1530342168&sr=1-13071,https://images-eu.ssl-images-amazon.com/images/I/41QcDbB97BL.jpg,Brown,1200,1599,Alberto Torresi Men's Loafers and Moccasins,fw
1,B01DJ57YHO,https://www.amazon.in/Dhichi-Mens-Synthetic-Casual-Shoe/dp/B01DJ57YHO/ref=sr_1_3632?s=shoes&ie=UTF8&qid=1530341857&sr=1-3632,https://images-eu.ssl-images-amazon.com/images/I/41Ul2JYTj2L.jpg,Tan,1999,1999,Da-Dhichi Men's Tan Synthetic Casual Back Open Shoe,fw
2,B06WVT6K7F,https://www.amazon.in/United-Colors-Benetton-Sneakers-17P8Cart1049I/dp/B06WVT6K7F/ref=sr_1_4655?s=shoes&ie=UTF8&qid=1530341889&sr=1-4655,https://images-eu.ssl-images-amazon.com/images/I/414sW3A3CCL.jpg,Brown,1999,3999,United Colors of Benetton Men's Brown Leather Sneakers- 9 Uk/43 EU (17P8Cart1049I),fw
2,B072KS997V,https://www.amazon.in/ESSENCE-Mens-Black-Sneakers-UK/dp/B072KS997V/ref=sr_1_14246?s=shoes&ie=UTF8&qid=1530342206&sr=1-14246,https://images-eu.ssl-images-amazon.com/images/I/51b9Y1ixEeL.jpg,Black,499,499,ESSENCE Men's Sneakers,fw
6,B01DM6NS2A,https://www.amazon.in/Bacca-Bucci-Men-Maroon-Boots/dp/B01DM6NS2A/ref=sr_1_11490?s=shoes&ie=UTF8&qid=1530342115&sr=1-11490,https://images-eu.ssl-images-amazon.com/images/I/31ZtsQxDO9L.jpg,Maroon,1049,2499,'BACCA BUCCI MEN MAROON PU BOOTS,fw
4,B078NGVDDY,https://www.amazon.in/Red-Tape-Loafers-10-India-RTS10844/dp/B078NGVDDY/ref=sr_1_792?s=shoes&ie=UTF8&qid=1530341771&sr=1-792,https://images-eu.ssl-images-amazon.com/images/I/41ZS%2BdYtlxL.jpg,Navy,3195,3195,Red Tape Men's Loafers,fw
4,B01N8T293L,https://www.amazon.in/Unlisted-Kenneth-Cole-Slip-Loafer/dp/B01N8T293L/ref=sr_1_15387?s=shoes&ie=UTF8&qid=1530342246&sr=1-15387,https://images-eu.ssl-images-amazon.com/images/I/31BlqZuDhfL.jpg,Navy,5588.73,10891,Kenneth Cole Unlisted Men's Hope Lake Slip-on Loafer,fw
4,B00TPOBBNC,https://www.amazon.in/Mocas-Mens-111-Tan-Loafers/dp/B00TPOBBNC/ref=sr_1_12551?s=shoes&ie=UTF8&qid=1530342150&sr=1-12551,https://images-eu.ssl-images-amazon.com/images/I/41agNa3tFwL.jpg,Tan,649,649,MOCAS Men's Synthetic Loafers (Mocas 111-$P),fw
6,B074SKW1W5,https://www.amazon.in/duplon-Super-Safety-Boot-Long/dp/B074SKW1W5/ref=sr_1_15055?s=shoes&ie=UTF8&qid=1530342234&sr=1-15055,https://images-eu.ssl-images-amazon.com/images/I/41ctXrvLuTL.jpg,Black,900,900,'duplon Super Safety Gum Boot Long,fw
2,B01N4F27WC,https://www.amazon.in/Puma-Black-Drizzle-Sneakers-11-India-4056207277307/dp/B01N4F27WC/ref=sr_1_17417?s=shoes&ie=UTF8&qid=1530342316&sr=1-17417,https://images-eu.ssl-images-amazon.com/images/I/418G3Nmv4uL.jpg,Puma Black-Drizzle,3999,3999,Puma Men's Sneakers,fw
6,B01LWCOM19,https://www.amazon.in/Black-Tiger-Mens-Sneakers-7-India/dp/B01LWCOM19/ref=sr_1_17704?s=shoes&ie=UTF8&qid=1530342325&sr=1-17704,https://images-eu.ssl-images-amazon.com/images/I/415KZU5C8XL.jpg,Black,2999,2999,Black Tiger Men's Boots Synthetic Leather Casual Shoes and sneakers 8045-Black,fw
2,B07C7CS3HK,https://www.amazon.in/Fila-Edsel-Sneakers-8-India-11004698/dp/B07C7CS3HK/ref=sr_1_5462?s=shoes&ie=UTF8&qid=1530341916&sr=1-5462,https://images-eu.ssl-images-amazon.com/images/I/41nUqG-YoNL.jpg,Nvy/Neo Grn,3299,3299,Fila Men's Edsel Sneakers,fw
6,B00TZRK3NI,https://www.amazon.in/Marco-Ferro-1505-Synthetic-Leather/dp/B00TZRK3NI/ref=sr_1_15901?s=shoes&ie=UTF8&qid=1530342264&sr=1-15901,https://images-eu.ssl-images-amazon.com/images/I/418Xojnl5bL.jpg,Black,399,999,'Marco Ferro Men 1505 Synthetic Leather Boots,fw
4,B079Q4963P,https://www.amazon.in/Shoes-Hotstyle-Designer-Sneakers-Mocassins/dp/B079Q4963P/ref=sr_1_16056?s=shoes&ie=UTF8&qid=1530342269&sr=1-16056,https://images-eu.ssl-images-amazon.com/images/I/41dIkK1NgnL.jpg,Brown,499,499,'Shoes - Hotstyle Designer Shoes for men - Sneakers Loafers and Mocassins - Stylish casual Shoes for Boys And Men,fw
